TimeMS,Input,Output_1,Output_2
21.041668,2047,1921,1799
21.062500,2047,1889,1837
21.083334,2047,1889,1856
21.104168,2047,1895,1893
21.125000,2047,1920,1920
21.145834,2047,1923,1934
21.166668,2047,1925,1891
21.187500,2047,1922,1861
21.208334,2047,1921,1798
21.229168,2047,1922,1738
21.250000,2047,1930,1728
21.270834,2047,1929,1729
21.291668,2047,1956,1730
21.312500,2047,1959,1740
21.333334,2047,1954,1739
21.354168,2047,1934,1730
21.375000,2047,1892,1677
21.395834,2047,1888,1676
21.416668,2047,1864,1673
21.437500,2047,1868,1736
21.458334,2047,1899,1792
21.479168,2047,1899,1860
21.500000,2047,1924,1903
21.520834,2047,1927,1867
21.541668,2047,1925,1797
21.562500,2047,1902,1710
21.583334,2047,1896,1643
21.604168,2047,1895,1577
21.625000,2047,1896,1571
21.645834,2047,1899,1569
21.666668,2047,1892,1570
21.687500,2047,1895,1547
21.708334,2047,1860,1543
21.729168,2047,1839,1517
21.750000,2047,1826,1510
21.770834,2047,1839,1515
21.791668,2047,1830,1575
21.812500,2047,1863,1671
21.833334,2047,1866,1743
21.854168,2047,1903,1793
21.875000,2047,1901,1801
21.895834,2047,1927,1770
21.916668,2047,1920,1763
21.937500,2047,1924,1731
21.958334,2047,1930,1732
21.979168,2047,1952,1767
22.000000,2047,1957,1798
22.020834,2047,1957,1833
22.041668,2047,1956,1868
22.062500,2047,1954,1903
22.083334,2047,1953,1930
22.104168,2047,1962,1998
22.125000,2047,1955,2050
22.145834,2047,1963,2084
22.166668,2047,1985,2116
22.187500,2047,1986,2146
22.208334,2047,1966,2124
22.229168,2047,1965,2120
22.250000,2047,1966,2080
22.270834,2047,1989,2085
22.291668,2047,1985,2080
22.312500,2047,2018,2127
22.333334,2047,2029,2158
22.354168,2047,2020,2177
22.375000,2047,2018,2183
22.395834,2047,2021,2178
22.416668,2047,1994,2156
22.437500,2047,1999,2176
22.458334,2047,1995,2178
22.479168,2047,1997,2216
22.500000,2047,1985,2213
22.520834,2047,1990,2214
22.541668,2047,1986,2212
22.562500,2047,1999,2185
22.583334,2047,1994,2156
22.604168,2047,1989,2124
22.625000,2047,1996,2119
22.645834,2047,1984,2118
22.666668,2047,1992,2127
22.687500,2047,1999,2125
22.708334,2047,2017,2146
22.729168,2047,1991,2125
22.750000,2047,1997,2118
22.770834,2047,1988,2125
22.791668,2047,1965,2116
22.812500,2047,1984,2116
22.833334,2047,1986,2119
22.854168,2047,1993,2119
22.875000,2047,1998,2121
22.895834,2047,1999,2122
22.916668,2047,1995,2122
22.937500,2047,1993,2123
22.958334,2047,1994,2124
22.979168,2047,1995,2119
23.000000,2047,1995,2087
23.020834,2047,1992,2059
23.041668,2047,1988,2051
23.062500,2047,1966,2018
23.083334,2047,1957,2027
23.104168,2047,1967,2019
23.125000,2047,1954,2063
23.145834,2047,1966,2090
23.166668,2047,1993,2151
23.187500,2047,1994,2186
23.208334,2047,2019,2189
23.229168,2047,2020,2186
23.250000,2047,1994,2182
23.270834,2047,1985,2150
23.291668,2047,1991,2112
23.312500,2047,1967,2061
23.333334,2047,1966,2051
23.354168,2047,1984,2022
23.375000,2047,1989,2026
23.395834,2047,1991,2062
23.416668,2047,1995,2094
23.437500,2047,1996,2127
23.458334,2047,1994,2147
23.479168,2047,1992,2154
23.500000,2047,1991,2126
23.520834,2047,1985,2113
23.541668,2047,1959,2055
23.562500,2047,1952,2023
23.583334,2047,1959,1961
23.604168,2047,1931,1924
23.625000,2047,1935,1857
23.645834,2047,1927,1803
23.666668,2047,1903,1764
23.687500,2047,1897,1703
23.708334,2047,1899,1679
23.729168,2047,1921,1699
23.750000,2047,1932,1731
23.770834,2047,1926,1773
23.791668,2047,1953,1837
23.812500,2047,1962,1902
23.833334,2047,1966,1952
23.854168,2047,1964,1992
23.875000,2047,1959,1994
23.895834,2047,1955,1985
23.916668,2047,1935,1952
23.937500,2047,1932,1931
23.958334,2047,1931,1928
23.979168,2047,1932,1893
24.000000,2047,1930,1892
24.020834,2047,1929,1863
24.041668,2047,1928,1867
24.062500,2047,1929,1863
24.083334,2047,1930,1866
24.104168,2047,1933,1890
24.125000,2047,1952,1921
24.145834,2047,1957,1960
24.166668,2047,1963,1995
24.187500,2047,1963,1991
24.208334,2047,1964,1994
24.229168,2047,1963,1964
24.250000,2047,1956,1921
24.270834,2047,1933,1868
24.291668,2047,1925,1804
24.312500,2047,1935,1775
24.333334,2047,1926,1743
24.354168,2047,1922,1708
24.375000,2047,1896,1711
24.395834,2047,1888,1701
24.416668,2047,1901,1678
24.437500,2047,1898,1676
24.458334,2047,1899,1696
24.479168,2047,1889,1697
24.500000,2047,1896,1735
24.520834,2047,1902,1763
24.541668,2047,1926,1771
24.562500,2047,1933,1802
24.583334,2047,1923,1792
24.604168,2047,1923,1804
24.625000,2047,1923,1798
24.645834,2047,1922,1794
24.666668,2047,1934,1773
24.687500,2047,1930,1767
24.708334,2047,1927,1763
24.729168,2047,1922,1770
24.750000,2047,1902,1739
24.770834,2047,1899,1734
24.791668,2047,1898,1705
24.812500,2047,1899,1705
24.833334,2047,1920,1743
24.854168,2047,1928,1767
24.875000,2047,1920,1834
24.895834,2047,1928,1860
24.916668,2047,1932,1891
24.937500,2047,1931,1895
24.958334,2047,1931,1871
24.979168,2047,1927,1835
25.000000,2047,1921,1799
25.020834,2047,1935,1795
25.041668,2047,1921,1803
25.062500,2047,1926,1838
25.083334,2047,1933,1892
25.104168,2047,1962,1953
25.125000,2047,1954,1990
25.145834,2047,1959,2029
25.166668,2047,1963,2053
25.187500,2047,1961,2059
25.208334,2047,1956,2051
25.229168,2047,1956,2059
25.250000,2047,1956,2049
25.270834,2047,1957,2028
25.291668,2047,1962,2030
25.312500,2047,1984,2058
25.333334,2047,1987,2057
25.354168,2047,1994,2081
25.375000,2047,1999,2122
25.395834,2047,1985,2125
25.416668,2047,1989,2145
25.437500,2047,1990,2158
25.458334,2047,1989,2179
25.479168,2047,1991,2178
25.500000,2047,1990,2157
25.520834,2047,1985,2156
25.541668,2047,1993,2121
25.562500,2047,1987,2115
25.583334,2047,1965,2092
25.604168,2047,1961,2060
25.625000,2047,1963,2057
25.645834,2047,1966,2080
25.666668,2047,1986,2093
25.687500,2047,1993,2093
25.708334,2047,1984,2118
25.729168,2047,1988,2126
25.750000,2047,1991,2114
25.770834,2047,1994,2121
25.791668,2047,1997,2126
25.812500,2047,1997,2149
25.833334,2047,2017,2158
25.854168,2047,2018,2156
25.875000,2047,2020,2185
25.895834,2047,2017,2191
25.916668,2047,1999,2182
25.937500,2047,1993,2181
25.958334,2047,1985,2188
25.979168,2047,1987,2184
26.000000,2047,1999,2154
26.020834,2047,1989,2145
26.041668,2047,1987,2147
26.062500,2047,1986,2119
26.083334,2047,1988,2117
26.104168,2047,1987,2114
26.125000,2047,1987,2124
26.145834,2047,1990,2159
26.166668,2047,1992,2187
26.187500,2047,1996,2212
26.208334,2047,2017,2216
26.229168,2047,2021,2221
26.250000,2047,2020,2211
26.270834,2047,1999,2189
26.291668,2047,1993,2158
26.312500,2047,1984,2125
26.333334,2047,1997,2120
26.354168,2047,1991,2088
26.375000,2047,1987,2095
26.395834,2047,1988,2084
26.416668,2047,1988,2088
26.437500,2047,1991,2094
26.458334,2047,1992,2092
26.479168,2047,1991,2081
26.500000,2047,1988,2062
26.520834,2047,1985,2058
26.541668,2047,1985,2031
26.562500,2047,1986,2027
26.583334,2047,1966,2023
26.604168,2047,1963,2017
26.625000,2047,1960,2027
26.645834,2047,1954,1994
26.666668,2047,1966,1986
26.687500,2047,1960,1959
26.708334,2047,1952,1925
26.729168,2047,1932,1894
26.750000,2047,1923,1867
26.770834,2047,1934,1825
26.791668,2047,1930,1804
26.812500,2047,1924,1804
26.833334,2047,1921,1773
26.854168,2767,1925,1769
26.875000,3385,1925,1768
26.895834,3813,1928,1794
26.916668,3988,1935,1799
26.937500,3888,1923,1838
26.958334,3525,1929,1863
26.979168,2952,1966,1895
27.000000,2250,2024,2087
27.020834,1519,2220,2594
27.041668,863,2475,2990
27.062500,375,2702,2991
27.083334,126,2699,2991
27.104168,150,2347,2991
27.125000,444,1638,1646
27.145834,966,943,961
27.166668,2047,943,960
27.187500,2047,943,960
27.208334,2047,943,960
27.229168,2047,943,960
27.250000,2047,1260,961
27.270834,2047,2347,2083
27.291668,2047,2981,2991
27.312500,2047,2981,2991
27.333334,2047,2981,2991
27.354168,2047,2980,2991
27.375000,2047,2980,2991
27.395834,2047,2980,2991
27.416668,2047,1834,2600
27.437500,2047,943,960
27.458334,2047,943,961
27.479168,2047,943,961
27.500000,2047,943,961
27.520834,2047,943,960
27.541668,2047,1326,960
27.562500,2047,2316,1797
27.583334,2047,2979,2991
27.604168,2047,2981,2991
27.625000,2047,2980,2991
27.645834,2047,2980,2991
27.666668,2047,2979,2991
27.687500,2047,2981,2991
27.708334,2047,2980,2991
27.729168,2047,2980,2990
27.750000,2047,2881,2991
27.770834,2047,1699,1773
27.791668,2047,943,961
27.812500,2047,943,960
27.833334,2047,943,943
27.854168,2047,943,960
27.875000,2047,998,961
27.895834,2047,1647,961
27.916668,2047,2148,1223
27.937500,2047,2338,2479
27.958334,2047,2351,2991
27.979168,2047,2506,2991
28.000000,2047,2916,2991
28.020834,2047,2980,2990
28.041668,2047,2981,2991
28.062500,2047,2980,2991
28.083334,2047,2979,2991
28.104168,2047,2306,2893
28.125000,2047,1192,960
28.145834,2047,943,960
28.166668,2047,943,960
28.187500,2047,943,960
28.208334,2047,943,960
28.229168,2047,1485,960
28.250000,2047,1956,1063
28.270834,2047,2242,2150
28.291668,2047,2310,2989
28.312500,2047,2349,2991
28.333334,2047,2529,2990
28.354168,2047,2850,2991
28.375000,2047,2980,2991
28.395834,2047,2980,2991
28.416668,2047,2980,2991
28.437500,2047,2600,2991
28.458334,2047,1931,2542
28.479168,2047,1293,960
28.500000,2047,943,960
28.520834,2047,943,960
28.541668,2047,964,960
28.562500,2047,1249,961
28.583334,2047,1538,960
28.604168,2047,1807,961
28.625000,2047,1995,1550
28.645834,2047,2180,2402
28.666668,2047,2346,2991
28.687500,2047,2540,2991
28.708334,2047,2699,2991
28.729168,2047,2759,2990
28.750000,2047,2689,2991
28.770834,2047,2442,2991
28.791668,2047,2116,2991
28.812500,2047,1775,2250
28.833334,2047,1485,1099
28.854168,2047,1312,960
28.875000,2047,1258,960
28.895834,2047,1325,960
28.916668,2047,1449,961
28.937500,2047,1638,960
28.958334,2047,1862,1063
28.979168,2047,2112,1995
29.000000,2047,2351,2984
29.020834,2047,2510,2991
29.041668,2047,2603,2991
29.062500,2047,2561,2991
29.083334,2047,2436,2991
29.104168,2047,2252,2991
29.125000,2047,2048,2920
29.145834,2047,1863,2307
29.166668,2047,1700,1580
29.187500,2047,1580,960
29.208334,2047,1510,961
29.229168,2047,1445,943
29.250000,2047,1480,960
29.270834,2047,1569,961
29.291668,2047,1773,1039
29.312500,2047,1997,1860
29.333334,2047,2255,2732
29.354168,2047,2446,2991
29.375000,2047,2499,2991
29.395834,2047,2468,2991
29.416668,2047,2343,2991
29.437500,2047,2176,2915
29.458334,2047,1999,2565
29.479168,2047,1866,2208
29.500000,2047,1806,1894
29.520834,2047,1735,1543
29.541668,2047,1709,1185
29.562500,2047,1679,960
29.583334,2047,1673,960
29.604168,2047,1708,961
29.625000,2047,1834,1124
29.645834,2047,1997,1676
29.666668,2047,2177,2345
29.687500,2047,2336,2984
29.708334,2047,2410,2991
29.729168,2047,2378,2991
29.750000,2047,2305,2991
29.770834,2047,2159,2920
29.791668,2047,2021,2575
29.812500,2047,1897,2252
29.833334,2047,1832,1927
29.854168,2047,1760,1577
29.875000,2047,1736,1223
29.895834,2047,1703,961
29.916668,2047,1677,961
29.937500,2047,1705,960
29.958334,2047,1743,960
29.979168,2047,1858,1346
30.000000,2047,1986,1966
30.020834,2047,2150,2573
30.041668,2047,2245,2986
30.062500,2047,2304,2991
30.083334,2047,2309,2991
30.104168,2047,2214,2826
30.125000,2047,2094,2446
30.145834,2047,1953,2080
30.166668,2047,1832,1739
30.187500,2047,1739,1447
30.208334,2047,1672,1219
30.229168,2047,1666,1062
30.250000,2047,1708,1005
30.270834,2047,1761,1039
30.291668,2047,1824,1188
30.312500,2047,1893,1450
30.333334,2047,1954,1800
30.354168,2047,1995,2091
30.375000,2047,2063,2314
30.395834,2047,2120,2443
30.416668,2047,2151,2475
30.437500,2047,2155,2408
30.458334,2047,2114,2317
30.479168,2047,2056,2149
30.500000,2047,1962,1935
30.520834,2047,1861,1704
30.541668,2047,1765,1483
30.562500,2047,1697,1255
30.583334,2047,1679,1100
30.604168,2047,1703,1058
30.625000,2047,1768,1154
30.645834,2047,1837,1318
30.666668,2047,1930,1569
30.687500,2767,1997,1807
30.708334,3385,2021,2017
30.729168,3813,2057,2149
30.750000,3988,2058,2242
30.770834,3888,2053,2248
30.791668,3525,2058,2247
30.812500,2952,2055,2216
30.833334,2250,2080,2272
30.854168,1519,2211,2636
30.875000,863,2443,2991
30.895834,375,2632,2991
30.916668,126,2593,2990
30.937500,150,2219,2991
30.958334,444,1551,1409
30.979168,966,943,961
31.000000,2047,943,960
31.020834,2047,943,960
31.041668,2047,943,960
31.062500,2047,943,960
31.083334,2047,1287,961
31.104168,2047,2413,2183
31.125000,2047,2980,2991
31.145834,2047,2981,2991
31.166668,2047,2981,2991
31.187500,2047,2980,2991
31.208334,2047,2980,2991
31.229168,2047,2981,2991
31.250000,2047,1769,2597
31.270834,2047,943,960
31.291668,2047,943,961
31.312500,2047,943,960
31.333334,2047,943,960
31.354168,2047,943,960
31.375000,2047,1327,960
31.395834,2047,2340,1825
31.416668,2047,2990,2991
31.437500,2047,2980,2991
31.458334,2047,2981,2991
31.479168,2047,2981,2991
31.500000,2047,2980,2991
31.520834,2047,2980,2991
31.541668,2047,2980,2991
31.562500,2047,2980,2991
31.583334,2047,2863,2990
31.604168,2047,1647,1773
31.625000,2047,943,960
31.645834,2047,943,960
31.666668,2047,943,960
31.687500,2047,943,961
31.708334,2047,943,960
31.729168,2047,1602,961
31.750000,2047,2092,1130
31.770834,2047,2282,2345
31.791668,2047,2345,2991
31.812500,2047,2509,2991
31.833334,2047,2924,2991
31.854168,2047,2981,2991
31.875000,2047,2980,2990
31.895834,2047,2981,2991
31.916668,2047,2980,2991
31.937500,2047,2243,2858
31.958334,2047,1097,960
31.979168,2047,943,960
32.000000,2047,943,960
32.020836,2047,943,961
32.041668,2047,943,960
32.062500,2047,1389,960
32.083336,2047,1863,960
32.104168,2047,2180,1865
32.125000,2047,2281,2754
32.145836,2047,2340,2991
32.166668,2047,2533,2990
32.187500,2047,2827,2991
32.208336,2047,2980,2991
32.229168,2047,2981,2991
32.250000,2047,2987,2991
32.270836,2047,2541,2990
32.291668,2047,1893,2595
32.312500,2047,1282,961
32.333336,2047,943,960
32.354168,2047,943,961
32.375000,2047,960,943
32.395836,2047,1221,961
32.416668,2047,1537,961
32.437500,2047,1836,960
32.458336,2047,2056,1637
32.479168,2047,2247,2563
32.500000,2047,2433,2991
32.520836,2047,2624,2991
32.541668,2047,2733,2991
32.562500,2047,2755,2991
32.583336,2047,2663,2990
32.604168,2047,2407,2991
32.625000,2047,2114,2991
32.645836,2047,1774,2344
32.666668,2047,1509,1223
32.687500,2047,1320,960
32.708336,2047,1257,961
32.729168,2047,1294,960
32.750000,2047,1419,961
32.770836,2047,1634,943
32.791668,2047,1867,1093
32.812500,2047,2157,2031
32.833336,2047,2411,2952
32.854168,2047,2563,2991
32.875000,2047,2592,2991
32.895836,2047,2540,2991
32.916668,2047,2369,2991
32.937500,2047,2176,2990
32.958336,2047,1967,2787
32.979168,2047,1828,2241
33.000000,2047,1710,1633
33.020836,2047,1614,960
33.041668,2047,1517,960
33.062500,2047,1480,960
33.083336,2047,1482,960
33.104168,2047,1578,960
33.125000,2047,1763,994
33.145836,2047,1998,1763
33.166668,2047,2282,2592
33.187500,2047,2442,2991
33.208336,2047,2503,2991
33.229168,2047,2440,2991
33.250000,2047,2285,2990
33.270836,2047,2118,2670
33.291668,2047,1921,2308
33.312500,2047,1825,2060
33.333336,2047,1743,1835
33.354168,2047,1705,1547
33.375000,2047,1674,1250
33.395836,2047,1669,960
33.416668,2047,1666,961
33.437500,2047,1701,961
33.458336,2047,1807,1098
33.479168,2047,1985,1611
33.500000,2047,2181,2251
33.520836,2047,2305,2828
33.541668,2047,2383,2991
33.562500,2047,2342,2991
33.583336,2047,2242,2926
33.604168,2047,2122,2624
33.625000,2047,1967,2246
33.645836,2047,1867,1952
33.666668,2047,1799,1699
33.687500,2047,1736,1443
33.708336,2047,1703,1163
33.729168,2047,1679,960
33.750000,2047,1666,960
33.770836,2047,1704,960
33.791668,2047,1765,995
33.812500,2047,1863,1451
33.833336,2047,2021,2085
33.854168,2047,2186,2635
33.875000,2047,2280,2990
33.895836,2047,2338,2990
33.916668,2047,2311,2986
33.937500,2047,2209,2671
33.958336,2047,2088,2317
33.979168,2047,1957,1953
34.000000,2047,1834,1667
34.020836,2047,1763,1504
34.041668,2047,1729,1382
34.062500,2047,1730,1319
34.083336,2047,1763,1325
34.104168,2047,1827,1419
34.125000,2047,1889,1572
34.145836,2047,1933,1762
34.166668,2047,1986,1999
34.187500,2047,2048,2188
34.208336,2047,2087,2336
34.229168,2047,2119,2412
34.250000,2047,2152,2412
34.270836,2047,2152,2381
34.291668,2047,2112,2310
34.312500,2047,2057,2209
34.333336,2047,1957,2016
34.354168,2047,1861,1835
34.375000,2047,1771,1611
34.395836,2047,1729,1445
34.416668,2047,1699,1348
34.437500,2047,1737,1359
34.458336,2047,1806,1452
34.479168,2047,1899,1634
34.500000,2047,1997,1860
34.520836,2047,2059,2052
34.541668,2047,2089,2220
34.562500,2047,2092,2304
34.583336,2047,2086,2337
34.604168,2047,2094,2377
34.625000,2047,2085,2372
34.645836,2047,2056,2314
34.666668,2047,2049,2243
34.687500,2047,1991,2127
34.708336,2047,1926,1987
34.729168,2047,1892,1901
34.750000,2047,1856,1828
34.770836,2047,1834,1773
34.791668,2047,1860,1761
34.812500,2047,1892,1763
34.833336,2047,1924,1773
34.854168,2047,1952,1775
34.875000,2047,1955,1799
34.895836,2047,1965,1829
34.916668,2047,1991,1890
34.937500,2047,1987,1996
34.958336,2047,2018,2091
34.979168,2047,2017,2190
35.000000,2047,2016,2240
35.020836,2047,1997,2216
35.041668,2047,1962,2113
35.062500,2047,1935,2018
35.083336,2047,1900,1896
35.104168,2047,1859,1830
35.125000,2047,1858,1795
35.145836,2047,1888,1767
35.166668,2047,1897,1765
35.187500,2047,1922,1771
35.208336,2047,1958,1739
35.229168,2047,1958,1738
35.250000,2047,1984,1767
35.270836,2047,1996,1839
35.291668,2047,1993,1955
35.312500,2047,2017,2057
35.333336,2047,2021,2155
35.354168,2047,1996,2214
35.375000,2047,1998,2250
35.395836,2047,1965,2243
35.416668,2047,1965,2212
35.437500,2047,1957,2212
35.458336,2047,1959,2184
35.479168,2047,1959,2155
35.500000,2047,1952,2115
35.520836,2047,1962,2054
35.541668,2047,1985,1995
35.562500,2047,1999,1958
35.583336,2047,1993,1953
35.604168,2047,2022,1991
35.625000,2047,2016,2062
35.645836,2047,2020,2151
35.666668,2047,2021,2246
35.687500,2047,2031,2280
35.708336,2047,2020,2306
35.729168,2047,1988,2282
35.750000,2047,1988,2209
35.770836,2047,1956,2156
35.791668,2047,1957,2083
35.812500,2047,1925,1985
35.833336,2047,1930,1933
35.854168,2047,1926,1858
35.875000,2047,1935,1829
35.895836,2047,1935,1839
35.916668,2047,1955,1856
35.937500,2047,1986,1862
35.958336,2047,1987,1870
35.979168,2047,1962,1862
36.000000,2047,1955,1831
36.020836,2047,1930,1794
36.041668,2047,1890,1768
36.062500,2047,1898,1775
36.083336,2047,1901,1833
36.104168,2047,1895,1892
36.125000,2047,1925,1931
36.145836,2047,1927,1962
36.166668,2047,1922,1922
36.187500,2047,1891,1827
36.208336,2047,1897,1706
36.229168,2047,1893,1611
36.250000,2047,1888,1551
36.270836,2047,1920,1539
36.291668,2047,1921,1568
36.312500,2047,1931,1647
36.333336,2047,1930,1699
36.354168,2047,1923,1767
36.375000,2047,1924,1835
36.395836,2047,1903,1893
36.416668,2047,1921,1958
36.437500,2047,1927,1999
36.458336,2047,1921,2061
36.479168,2047,1926,2048
36.500000,2047,1927,2025
36.520836,2047,1928,1956
36.541668,2047,1931,1893
36.562500,2047,1957,1858
36.583336,2047,1957,1865
36.604168,2047,1995,1903
36.625000,2047,1993,1933
36.645836,2047,1994,1959
36.666668,2047,1984,1957
36.687500,2047,1962,1921
36.708336,2047,1953,1888
36.729168,2047,1935,1860
36.750000,2047,1928,1870
36.770836,2047,1935,1921
36.791668,2047,1933,1989
36.812500,2047,1963,2057
36.833336,2047,1955,2094
36.854168,2047,1952,2085
36.875000,2047,1956,1995
36.895836,2047,1929,1898
36.916668,2047,1924,1837
36.937500,2047,1928,1797
36.958336,2047,1959,1796
36.979168,2047,1967,1796
37.000000,2047,1955,1827
37.020836,2047,1961,1827
37.041668,2047,1923,1803
37.062500,2047,1899,1772
37.083336,2047,1897,1739
37.104168,2047,1892,1762
37.125000,2047,1897,1803
37.145836,2047,1896,1860
37.166668,2047,1931,1900
37.187500,2047,1927,1929
37.208336,2047,1933,1935
37.229168,2047,1934,1893
37.250000,2047,1929,1837
37.270836,2047,1924,1768
37.291668,2047,1935,1741
37.312500,2047,1932,1703
37.333336,2047,1929,1707
37.354168,2047,1923,1702
37.375000,2047,1903,1711
37.395836,2047,1897,1731
37.416668,2047,1898,1771
37.437500,2047,1899,1805
37.458336,2047,1921,1864
37.479168,2047,1930,1928
37.500000,2047,1933,1953
37.520836,2047,1921,1954
37.541668,2047,1922,1921
37.562500,2047,1924,1895
37.583336,2047,1928,1897
37.604168,2047,1952,1901
37.625000,2047,1967,1923
37.645836,2047,1962,1935
37.666668,2047,1984,1959
37.687500,2047,1985,1967
37.708336,2047,1958,1954
37.729168,2047,1957,1923
37.750000,2047,1925,1890
37.770836,2047,1931,1861
37.791668,2047,1926,1860
37.812500,2047,1926,1857
37.833336,2047,1930,1863
37.854168,2047,1935,1857
37.875000,2047,1924,1867
37.895836,2047,1927,1903
37.916668,2047,1931,1925
37.937500,2047,1955,1955
37.958336,2047,1965,1967
37.979168,2047,1963,1999
38.000000,2047,1997,2028
38.020836,2047,1989,2049
38.041668,2047,1992,2084
38.062500,2047,1984,2085
38.083336,2047,1991,2090
38.104168,2047,1963,2090
38.125000,2047,1957,2087
38.145836,2047,1959,2089
38.166668,2047,1962,2093
38.187500,2047,1985,2112
38.208336,2047,1991,2117
38.229168,2047,1996,2122
38.250000,2047,1984,2115
38.270836,2047,1999,2118
38.291668,2047,1986,2114
38.312500,2047,1985,2091
38.333336,2047,1998,2060
38.354168,2767,1998,2030
38.375000,3385,1990,2016
38.395836,3813,1967,1988
38.416668,3988,1963,1994
38.437500,3888,1959,2029
38.458336,3525,1961,2060
38.479168,2952,1995,2122
38.500000,2250,2090,2312
38.520836,1519,2249,2789
38.541668,863,2505,2991
38.562500,375,2730,2991
38.583336,126,2725,2991
38.604168,150,2376,2991
38.625000,444,1644,1775
38.645836,966,943,960
38.666668,2047,943,961
38.687500,2047,943,961
38.708336,2047,943,960
38.729168,2047,943,960
38.750000,2047,1260,961
38.770836,2047,2377,2114
38.791668,2047,2981,2991
38.812500,2047,2980,2991
38.833336,2047,2981,2991
38.854168,2047,2981,2991
38.875000,2047,2979,2991
38.895836,2047,2981,2990
38.916668,2047,1862,2722
38.937500,2047,943,960
38.958336,2047,943,961
38.979168,2047,943,961
39.000000,2047,943,960
39.020836,2047,943,960
39.041668,2047,1325,960
39.062500,2047,2317,1742
39.083336,2047,2982,2991
39.104168,2047,2981,2991
39.125000,2047,2981,2991
39.145836,2047,2981,2990
39.166668,2047,2981,2991
39.187500,2047,2981,2991
39.208336,2047,2980,2991
39.229168,2047,2980,2991
39.250000,2047,2887,2990
39.270836,2047,1664,1792
39.291668,2047,943,960
39.312500,2047,943,960
39.333336,2047,943,960
39.354168,2047,943,960
39.375000,2047,960,961
39.395836,2047,1606,961
39.416668,2047,2089,1164
39.437500,2047,2285,2249
39.458336,2047,2308,2991
39.479168,2047,2464,2991
39.500000,2047,2895,2991
39.520836,2047,2980,2991
39.541668,2047,2981,2991
39.562500,2047,2980,2991
39.583336,2047,2981,2991
39.604168,2047,2287,2862
39.625000,2047,1135,960
39.645836,2047,943,960
39.666668,2047,943,960
39.687500,2047,943,961
39.708336,2047,943,961
39.729168,2047,1408,960
39.750000,2047,1894,960
39.770836,2047,2181,1830
39.791668,2047,2250,2656
39.812500,2047,2310,2991
39.833336,2047,2479,2990
39.854168,2047,2817,2991
39.875000,2047,2981,2991
39.895836,2047,2981,2991
39.916668,2047,2981,2991
39.937500,2047,2602,2991
39.958336,2047,1932,2404
39.979168,2047,1288,961
40.000000,2047,943,960
40.020836,2047,943,961
40.041668,2047,943,960
40.062500,2047,1219,960
40.083336,2047,1543,961
40.104168,2047,1803,961
40.125000,2047,1994,1543
40.145836,2047,2178,2316
40.166668,2047,2342,2991
40.187500,2047,2533,2991
40.208336,2047,2699,2991
40.229168,2047,2753,2991
40.250000,2047,2659,2991
40.270836,2047,2404,2991
40.291668,2047,2092,2986
40.312500,2047,1729,2054
40.333336,2047,1454,960
40.354168,2047,1280,960
40.375000,2047,1226,960
40.395836,2047,1260,961
40.416668,2047,1387,961
40.437500,2047,1579,960
40.458336,2047,1827,996
40.479168,2047,2087,1831
40.500000,2047,2342,2824
40.520836,2047,2504,2991
40.541668,2047,2600,2991
40.562500,2047,2560,2991
40.583336,2047,2439,2991
40.604168,2047,2275,2991
40.625000,2047,2080,2959
40.645836,2047,1870,2403
40.666668,2047,1735,1711
40.687500,2047,1647,963
40.708336,2047,1568,960
40.729168,2047,1511,960
40.750000,2047,1542,960
40.770836,2047,1636,961
40.791668,2047,1793,1185
40.812500,2047,2025,1967
40.833336,2047,2272,2883
40.854168,2047,2465,2991
40.875000,2047,2536,2991
40.895836,2047,2498,2991
40.916668,2047,2373,2991
40.937500,2047,2187,2948
40.958336,2047,2023,2603
40.979168,2047,1891,2251
41.000000,2047,1800,1900
41.020836,2047,1736,1543
41.041668,2047,1679,1153
41.062500,2047,1666,943
41.083336,2047,1676,960
41.104168,2047,1732,961
41.125000,2047,1836,1190
41.145836,2047,2021,1765
41.166668,2047,2221,2531
41.187500,2047,2368,2991
41.208336,2047,2442,2991
41.229168,2047,2412,2991
41.250000,2047,2346,2991
41.270836,2047,2223,2990
41.291668,2047,2081,2761
41.312500,2047,1960,2445
41.333336,2047,1903,2152
41.354168,2047,1837,1863
41.375000,2047,1798,1541
41.395836,2047,1766,1231
41.416668,2047,1766,995
41.437500,2047,1762,971
41.458336,2047,1833,1189
41.479168,2047,1935,1645
41.500000,2047,2089,2273
41.520836,2047,2213,2881
41.541668,2047,2337,2991
41.562500,2047,2376,2990
41.583336,2047,2374,2991
41.604168,2047,2275,2991
41.625000,2047,2150,2700
41.645836,2047,1995,2317
41.666668,2047,1891,1933
41.687500,2047,1806,1672
41.708336,2047,1741,1477
41.729168,2047,1734,1347
41.750000,2047,1762,1283
41.770836,2047,1829,1312
41.791668,2047,1869,1477
41.812500,2047,1928,1729
41.833336,2047,1997,1984
41.854168,2047,2025,2241
41.875000,2047,2083,2405
41.895836,2047,2122,2510
41.916668,2047,2148,2507
41.937500,2047,2150,2473
41.958336,2047,2146,2371
41.979168,2047,2092,2246
42.000000,2047,1995,2083
42.020836,2047,1894,1867
42.041668,2047,1800,1637
42.062500,2047,1737,1454
42.083336,2047,1699,1290
42.104168,2047,1738,1230
42.125000,2047,1798,1286
42.145836,2047,1862,1455
42.166668,2047,1958,1675
